timestamp,temperature_c,humidity_air_pct,soil_moisture_pct
2025-01-12 14:30:00,20.67,79.41,81.11
2025-01-12 15:00:00,19.04,82.86,90.0
2025-01-12 15:30:00,20.52,83.5,90.0
2025-01-12 16:00:00,19.22,86.72,89.84
2025-01-12 16:30:00,19.36,87.82,89.43
2025-01-12 17:00:00,17.59,88.45,89.13
2025-01-12 17:30:00,16.89,84.32,89.0
2025-01-12 18:00:00,18.09,86.42,88.52
2025-01-12 18:30:00,18.02,88.78,88.3
2025-01-12 19:00:00,19.37,84.27,87.92
2025-01-12 19:30:00,18.08,84.72,87.7
2025-01-12 20:00:00,19.5,82.11,87.23
2025-01-12 20:30:00,18.58,87.74,86.94
2025-01-12 21:00:00,19.82,83.43,86.6
2025-01-12 21:30:00,19.07,85.86,86.14
2025-01-12 22:00:00,22.75,73.63,85.79
2025-01-12 22:30:00,20.12,85.12,85.4
2025-01-12 23:00:00,22.64,81.84,85.09
2025-01-12 23:30:00,21.86,81.96,84.79
2025-01-13 00:00:00,24.27,71.62,84.67
2025-01-13 00:30:00,23.5,76.05,84.46
2025-01-13 01:00:00,24.87,76.64,84.32
2025-01-13 01:30:00,26.14,69.26,84.09
2025-01-13 02:00:00,26.87,72.09,83.63
2025-01-13 02:30:00,26.95,75.05,83.37
2025-01-13 03:00:00,28.66,63.23,83.0
2025-01-13 03:30:00,27.4,71.38,82.86
2025-01-13 04:00:00,28.85,65.73,82.62
2025-01-13 04:30:00,26.93,69.19,82.34
2025-01-13 05:00:00,28.67,61.41,82.22
2025-01-13 05:30:00,30.78,60.47,81.78
2025-01-13 06:00:00,29.7,69.9,81.33
2025-01-13 06:30:00,30.78,66.25,81.11
2025-01-13 07:00:00,30.82,63.8,80.88
2025-01-13 07:30:00,31.03,58.65,80.7
2025-01-13 08:00:00,28.49,61.78,80.58
2025-01-13 08:30:00,27.8,67.75,90.0
2025-01-13 09:00:00,28.06,63.9,89.7
2025-01-13 09:30:00,30.17,65.01,89.6
2025-01-13 10:00:00,27.02,70.61,89.23
2025-01-13 10:30:00,27.57,70.01,88.92
2025-01-13 11:00:00,26.09,72.59,88.77
2025-01-13 11:30:00,25.63,76.38,88.53
2025-01-13 12:00:00,24.13,74.89,90.0
2025-01-13 12:30:00,24.54,75.96,89.72
2025-01-13 13:00:00,22.13,78.2,89.53
2025-01-13 13:30:00,23.78,75.11,89.24
2025-01-13 14:00:00,21.43,80.3,89.11
2025-01-13 14:30:00,20.47,80.27,88.95
2025-01-13 15:00:00,20.07,87.1,88.79
2025-01-13 15:30:00,18.72,90.3,88.42
2025-01-13 16:00:00,19.31,83.66,88.2
2025-01-13 16:30:00,19.07,86.72,88.08
2025-01-13 17:00:00,17.33,87.87,87.6
2025-01-13 17:30:00,18.21,81.71,87.23
2025-01-13 18:00:00,18.67,83.8,86.95
2025-01-13 18:30:00,17.55,87.65,86.78
2025-01-13 19:00:00,18.56,86.99,86.58
2025-01-13 19:30:00,18.24,87.51,86.38
2025-01-13 20:00:00,18.23,87.01,86.03
2025-01-13 20:30:00,19.24,82.77,85.57
2025-01-13 21:00:00,19.78,85.16,85.08
2025-01-13 21:30:00,19.69,79.89,84.69
2025-01-13 22:00:00,22.11,82.3,84.52
2025-01-13 22:30:00,20.99,85.7,90.0
2025-01-13 23:00:00,21.45,81.92,89.77
2025-01-13 23:30:00,22.07,79.66,90.0
2025-01-14 00:00:00,23.36,77.29,89.78
2025-01-14 00:30:00,22.92,72.34,89.38
2025-01-14 01:00:00,25.63,73.5,89.14
2025-01-14 01:30:00,25.88,66.5,88.9
2025-01-14 02:00:00,26.43,68.34,88.43
2025-01-14 02:30:00,25.78,71.54,88.31
2025-01-14 03:00:00,28.41,65.6,88.1
2025-01-14 03:30:00,27.01,74.93,87.77
2025-01-14 04:00:00,28.55,68.77,87.53
2025-01-14 04:30:00,30.32,61.13,87.24
2025-01-14 05:00:00,30.12,58.78,87.07
2025-01-14 05:30:00,29.5,65.33,86.94
2025-01-14 06:00:00,30.01,65.11,86.68
2025-01-14 06:30:00,29.62,66.64,86.3
2025-01-14 07:00:00,29.03,66.2,85.85
2025-01-14 07:30:00,29.34,59.33,85.73
2025-01-14 08:00:00,29.75,55.83,85.61
2025-01-14 08:30:00,28.61,62.71,85.39
2025-01-14 09:00:00,29.22,67.03,84.95
2025-01-14 09:30:00,27.39,64.62,84.56
2025-01-14 10:00:00,26.63,66.33,84.1
2025-01-14 10:30:00,28.17,61.5,83.74
2025-01-14 11:00:00,26.99,70.16,83.57
2025-01-14 11:30:00,26.01,71.3,83.45
2025-01-14 12:00:00,22.73,79.92,83.06
2025-01-14 12:30:00,24.03,72.08,82.76
2025-01-14 13:00:00,23.31,79.36,82.48
2025-01-14 13:30:00,23.32,79.14,82.04
2025-01-14 14:00:00,20.57,83.48,81.8
2025-01-14 14:30:00,21.85,82.12,81.48
2025-01-14 15:00:00,17.84,87.09,81.31
2025-01-14 15:30:00,19.19,88.96,81.2
2025-01-14 16:00:00,18.76,86.85,81.01
2025-01-14 16:30:00,18.96,89.04,80.52
2025-01-14 17:00:00,19.66,83.8,80.07
2025-01-14 17:30:00,18.4,90.36,79.81
2025-01-14 18:00:00,17.11,85.75,79.36
2025-01-14 18:30:00,17.48,90.36,79.01
2025-01-14 19:00:00,18.26,84.56,78.79
2025-01-14 19:30:00,19.2,80.05,78.56
2025-01-14 20:00:00,18.26,86.03,78.15
2025-01-14 20:30:00,20.25,80.52,77.92
2025-01-14 21:00:00,20.19,82.16,77.56
2025-01-14 21:30:00,18.81,86.94,77.29
2025-01-14 22:00:00,20.76,79.89,77.08
2025-01-14 22:30:00,19.94,83.36,76.59
2025-01-14 23:00:00,23.66,73.84,76.21
2025-01-14 23:30:00,21.56,74.9,76.0
2025-01-15 00:00:00,22.6,77.41,75.79
2025-01-15 00:30:00,24.07,76.05,75.66
2025-01-15 01:00:00,25.49,72.58,75.52
2025-01-15 01:30:00,26.75,73.24,90.0
2025-01-15 02:00:00,27.65,64.26,89.62
2025-01-15 02:30:00,26.1,68.04,89.28
2025-01-15 03:00:00,28.68,66.65,89.1
2025-01-15 03:30:00,29.08,68.35,90.0
2025-01-15 04:00:00,28.93,60.26,89.52
2025-01-15 04:30:00,28.89,66.49,89.15
2025-01-15 05:00:00,29.1,64.37,88.75
2025-01-15 05:30:00,28.51,64.66,88.48
2025-01-15 06:00:00,30.01,62.71,88.13
2025-01-15 06:30:00,30.65,58.79,87.99
2025-01-15 07:00:00,30.08,64.54,87.88
2025-01-15 07:30:00,29.24,61.92,87.68
2025-01-15 08:00:00,30.56,60.98,87.34
2025-01-15 08:30:00,29.52,65.31,86.91
2025-01-15 09:00:00,27.12,69.38,86.56
2025-01-15 09:30:00,28.37,71.4,86.43
2025-01-15 10:00:00,27.12,71.05,86.11
2025-01-15 10:30:00,27.65,66.89,85.74
2025-01-15 11:00:00,27.27,66.22,85.54
2025-01-15 11:30:00,24.26,68.37,85.18
2025-01-15 12:00:00,23.62,70.45,85.07
2025-01-15 12:30:00,23.45,76.12,84.77
2025-01-15 13:00:00,22.65,76.57,84.51
2025-01-15 13:30:00,21.89,77.75,84.35
2025-01-15 14:00:00,21.43,77.02,83.9
2025-01-15 14:30:00,20.44,83.1,83.68
2025-01-15 15:00:00,19.84,78.35,83.37
2025-01-15 15:30:00,20.6,80.41,82.95
2025-01-15 16:00:00,17.89,83.14,82.65
2025-01-15 16:30:00,19.66,77.27,82.35
2025-01-15 17:00:00,18.54,88.46,81.91
2025-01-15 17:30:00,17.89,91.99,81.57
2025-01-15 18:00:00,17.21,90.18,81.19
2025-01-15 18:30:00,18.09,92.05,81.03
2025-01-15 19:00:00,17.98,88.32,80.79
2025-01-15 19:30:00,18.29,81.84,80.45
2025-01-15 20:00:00,18.69,83.85,80.26
2025-01-15 20:30:00,18.89,86.55,79.94
2025-01-15 21:00:00,20.83,74.35,79.56
2025-01-15 21:30:00,19.76,79.59,79.3
2025-01-15 22:00:00,21.44,86.78,79.15
2025-01-15 22:30:00,20.73,79.17,78.99
2025-01-15 23:00:00,22.07,75.01,78.53
2025-01-15 23:30:00,20.3,83.18,78.42
2025-01-16 00:00:00,23.96,72.78,78.1
2025-01-16 00:30:00,23.12,79.27,78.0
2025-01-16 01:00:00,26.55,70.3,77.57
2025-01-16 01:30:00,23.88,74.67,77.15
2025-01-16 02:00:00,27.27,67.57,76.7
2025-01-16 02:30:00,26.85,67.2,76.28
2025-01-16 03:00:00,28.02,69.78,75.96
2025-01-16 03:30:00,28.4,64.53,75.83
2025-01-16 04:00:00,28.96,69.12,75.33
2025-01-16 04:30:00,28.33,64.27,75.09
2025-01-16 05:00:00,29.65,61.85,74.8
2025-01-16 05:30:00,30.83,64.25,74.7
2025-01-16 06:00:00,29.83,69.66,74.6
2025-01-16 06:30:00,30.21,67.11,74.47
2025-01-16 07:00:00,30.91,62.42,74.07
2025-01-16 07:30:00,28.88,65.41,73.7
2025-01-16 08:00:00,28.62,67.35,73.52
2025-01-16 08:30:00,29.48,64.69,73.12
2025-01-16 09:00:00,28.87,66.19,72.79
2025-01-16 09:30:00,28.17,63.01,72.4
2025-01-16 10:00:00,26.5,66.98,72.2
2025-01-16 10:30:00,27.68,67.17,71.9
2025-01-16 11:00:00,25.73,70.1,71.65
2025-01-16 11:30:00,26.44,71.91,71.44
2025-01-16 12:00:00,24.08,74.68,71.09
2025-01-16 12:30:00,23.35,74.48,70.71
2025-01-16 13:00:00,21.23,82.4,70.35
2025-01-16 13:30:00,23.02,79.24,70.17
2025-01-16 14:00:00,20.24,86.82,69.9
2025-01-16 14:30:00,20.73,83.01,69.58
2025-01-16 15:00:00,18.77,88.96,69.12
2025-01-16 15:30:00,20.29,81.54,68.62
2025-01-16 16:00:00,18.43,88.08,68.29
2025-01-16 16:30:00,19.73,81.1,67.87
2025-01-16 17:00:00,18.13,85.24,86.32
2025-01-16 17:30:00,18.47,90.35,86.09
2025-01-16 18:00:00,18.5,89.99,85.69
2025-01-16 18:30:00,18.31,89.65,85.36
2025-01-16 19:00:00,18.4,89.33,85.03
2025-01-16 19:30:00,17.92,91.84,84.65
2025-01-16 20:00:00,19.2,80.39,84.18
2025-01-16 20:30:00,19.1,78.5,84.0
2025-01-16 21:00:00,20.26,85.14,83.66
2025-01-16 21:30:00,21.32,78.84,83.29
2025-01-16 22:00:00,22.57,77.87,82.91
2025-01-16 22:30:00,20.41,80.73,82.56
2025-01-16 23:00:00,22.9,74.57,82.28
2025-01-16 23:30:00,22.18,79.67,82.17
2025-01-17 00:00:00,25.24,75.08,81.73
2025-01-17 00:30:00,24.03,76.6,81.43
2025-01-17 01:00:00,25.75,68.06,81.22
2025-01-17 01:30:00,26.96,73.8,80.98
2025-01-17 02:00:00,26.94,67.76,80.85
2025-01-17 02:30:00,26.1,72.68,80.4
2025-01-17 03:00:00,28.75,63.09,80.19
2025-01-17 03:30:00,28.45,68.57,79.7
2025-01-17 04:00:00,28.78,64.84,79.21
2025-01-17 04:30:00,29.03,62.7,79.08
2025-01-17 05:00:00,29.65,59.05,78.87
2025-01-17 05:30:00,29.59,63.09,78.38
2025-01-17 06:00:00,29.95,64.54,78.17
2025-01-17 06:30:00,29.04,61.8,77.98
2025-01-17 07:00:00,29.18,60.75,77.61
2025-01-17 07:30:00,30.27,60.78,77.45
2025-01-17 08:00:00,29.17,62.11,77.23
2025-01-17 08:30:00,28.91,66.09,76.9
2025-01-17 09:00:00,28.52,62.94,76.69
2025-01-17 09:30:00,28.18,64.14,76.47
2025-01-17 10:00:00,26.91,67.28,76.19
2025-01-17 10:30:00,28.47,68.51,75.78
2025-01-17 11:00:00,25.87,65.48,75.34
2025-01-17 11:30:00,25.33,74.88,75.16
2025-01-17 12:00:00,23.96,80.2,74.87
2025-01-17 12:30:00,24.76,72.38,74.61
2025-01-17 13:00:00,23.7,74.78,74.46
2025-01-17 13:30:00,23.97,79.94,74.16
2025-01-17 14:00:00,21.24,75.98,73.91
2025-01-17 14:30:00,21.17,77.36,73.74
2025-01-17 15:00:00,19.27,82.84,73.31
2025-01-17 15:30:00,18.87,85.91,73.06
2025-01-17 16:00:00,18.23,85.85,72.74
2025-01-17 16:30:00,18.38,87.69,72.37
2025-01-17 17:00:00,18.53,85.01,72.17
2025-01-17 17:30:00,18.63,89.42,71.77
2025-01-17 18:00:00,16.33,88.59,71.63
2025-01-17 18:30:00,17.25,86.5,71.43
2025-01-17 19:00:00,16.41,83.81,71.03
2025-01-17 19:30:00,16.01,89.49,70.69
2025-01-17 20:00:00,18.38,90.4,70.26
2025-01-17 20:30:00,18.92,78.77,69.91
2025-01-17 21:00:00,20.16,94.45,69.79
2025-01-17 21:30:00,18.09,91.99,69.35
2025-01-17 22:00:00,20.96,79.8,69.16
2025-01-17 22:30:00,20.54,82.9,68.82
2025-01-17 23:00:00,22.11,75.38,68.4
2025-01-17 23:30:00,22.02,80.04,67.99
2025-01-18 00:00:00,24.55,79.45,67.52
2025-01-18 00:30:00,24.08,78.73,67.11
2025-01-18 01:00:00,25.4,72.01,66.63
2025-01-18 01:30:00,25.46,72.72,66.29
2025-01-18 02:00:00,27.7,66.24,65.81
2025-01-18 02:30:00,26.29,73.29,65.6
2025-01-18 03:00:00,28.94,69.53,65.1
2025-01-18 03:30:00,27.76,66.79,64.82
2025-01-18 04:00:00,29.99,61.61,64.35
2025-01-18 04:30:00,29.71,63.01,64.23
2025-01-18 05:00:00,30.05,59.45,64.07
2025-01-18 05:30:00,29.86,54.3,63.87
2025-01-18 06:00:00,30.96,63.4,63.47
2025-01-18 06:30:00,29.24,69.76,63.21
2025-01-18 07:00:00,30.7,58.27,63.0
2025-01-18 07:30:00,29.37,61.09,62.73
2025-01-18 08:00:00,29.48,62.33,62.42
2025-01-18 08:30:00,27.67,67.46,62.08
2025-01-18 09:00:00,28.97,65.37,61.84
2025-01-18 09:30:00,28.68,66.24,61.41
2025-01-18 10:00:00,27.59,68.69,61.15
2025-01-18 10:30:00,26.9,69.48,60.82
2025-01-18 11:00:00,26.77,71.27,60.71
2025-01-18 11:30:00,24.79,73.65,60.54
2025-01-18 12:00:00,24.27,74.0,60.11
2025-01-18 12:30:00,22.47,75.47,59.99
2025-01-18 13:00:00,22.12,84.43,59.8
2025-01-18 13:30:00,22.84,72.69,59.56
2025-01-18 14:00:00,20.93,85.13,59.32
2025-01-18 14:30:00,20.53,85.05,59.14
2025-01-18 15:00:00,18.54,77.42,58.7
2025-01-18 15:30:00,20.72,80.18,58.27
2025-01-18 16:00:00,17.31,87.22,57.8
2025-01-18 16:30:00,18.96,86.44,57.49
2025-01-18 17:00:00,16.21,88.6,57.33
2025-01-18 17:30:00,18.25,87.84,56.94
2025-01-18 18:00:00,17.23,87.92,56.59
2025-01-18 18:30:00,17.53,88.61,56.35
2025-01-18 19:00:00,19.13,83.73,55.92
2025-01-18 19:30:00,17.11,86.66,55.78
2025-01-18 20:00:00,20.19,80.05,55.42
2025-01-18 20:30:00,17.84,86.13,55.26
2025-01-18 21:00:00,19.68,82.05,55.09
2025-01-18 21:30:00,18.55,86.87,54.79
2025-01-18 22:00:00,21.18,82.72,54.44
2025-01-18 22:30:00,21.16,85.57,54.07
2025-01-18 23:00:00,23.07,78.52,53.91
2025-01-18 23:30:00,23.41,76.61,53.64
2025-01-19 00:00:00,23.85,76.23,53.2
2025-01-19 00:30:00,22.44,78.55,52.87
2025-01-19 01:00:00,25.48,73.3,52.48
2025-01-19 01:30:00,26.39,71.98,52.0
2025-01-19 02:00:00,26.43,72.7,72.54
2025-01-19 02:30:00,28.03,70.21,72.39
2025-01-19 03:00:00,28.6,62.35,72.2
2025-01-19 03:30:00,26.44,73.9,72.04
2025-01-19 04:00:00,30.39,60.79,71.58
2025-01-19 04:30:00,28.52,65.28,71.47
2025-01-19 05:00:00,28.89,66.25,90.0
2025-01-19 05:30:00,30.19,61.55,89.53
2025-01-19 06:00:00,28.47,70.01,89.42
2025-01-19 06:30:00,29.93,63.03,89.08
2025-01-19 07:00:00,29.83,64.67,88.87
2025-01-19 07:30:00,30.17,61.85,88.62
2025-01-19 08:00:00,29.12,62.96,88.19
2025-01-19 08:30:00,28.63,63.6,87.76
2025-01-19 09:00:00,28.15,64.0,87.53
2025-01-19 09:30:00,25.92,70.04,87.3
2025-01-19 10:00:00,26.01,71.31,86.97
2025-01-19 10:30:00,26.51,71.34,86.81
2025-01-19 11:00:00,24.63,68.49,86.44
2025-01-19 11:30:00,25.48,70.8,86.06
2025-01-19 12:00:00,22.95,79.44,85.61
2025-01-19 12:30:00,23.2,74.35,85.35
2025-01-19 13:00:00,23.23,78.09,84.98
2025-01-19 13:30:00,21.56,78.88,84.58
2025-01-19 14:00:00,20.04,85.6,84.45
2025-01-19 14:30:00,21.71,85.06,84.0
2025-01-19 15:00:00,21.58,77.98,83.74
2025-01-19 15:30:00,20.33,76.7,83.3
2025-01-19 16:00:00,18.95,86.37,82.87
2025-01-19 16:30:00,18.04,84.89,82.46
2025-01-19 17:00:00,18.92,86.5,82.23
2025-01-19 17:30:00,19.54,88.49,81.86
2025-01-19 18:00:00,16.67,88.08,81.45
2025-01-19 18:30:00,17.16,90.95,81.1
2025-01-19 19:00:00,18.43,83.17,80.66
2025-01-19 19:30:00,17.53,91.69,80.37
2025-01-19 20:00:00,18.47,79.98,80.26
2025-01-19 20:30:00,17.95,92.84,79.94
2025-01-19 21:00:00,20.56,78.11,79.45
2025-01-19 21:30:00,19.91,86.0,79.12
2025-01-19 22:00:00,19.67,86.85,78.65
2025-01-19 22:30:00,21.35,78.09,78.43
2025-01-19 23:00:00,22.93,78.04,78.01
2025-01-19 23:30:00,22.74,77.96,90.0
2025-01-20 00:00:00,24.52,70.54,89.65
2025-01-20 00:30:00,24.93,69.4,89.33
2025-01-20 01:00:00,24.94,73.97,89.07
2025-01-20 01:30:00,25.25,73.33,88.97
2025-01-20 02:00:00,25.96,68.8,88.86
2025-01-20 02:30:00,27.49,76.32,88.73
2025-01-20 03:00:00,29.38,59.48,88.47
2025-01-20 03:30:00,28.02,65.11,88.33
2025-01-20 04:00:00,29.17,65.48,88.02
2025-01-20 04:30:00,28.75,68.55,87.8
2025-01-20 05:00:00,30.76,64.9,87.57
2025-01-20 05:30:00,29.06,65.86,87.24
2025-01-20 06:00:00,30.83,63.8,86.79
2025-01-20 06:30:00,30.6,66.13,90.0
2025-01-20 07:00:00,31.46,57.03,89.56
2025-01-20 07:30:00,29.75,60.55,89.23
2025-01-20 08:00:00,29.35,61.58,88.91
2025-01-20 08:30:00,30.08,64.27,88.79
2025-01-20 09:00:00,27.37,70.77,88.57
2025-01-20 09:30:00,29.51,65.69,88.32
2025-01-20 10:00:00,25.91,70.74,87.94
2025-01-20 10:30:00,27.56,67.14,87.83
2025-01-20 11:00:00,24.73,77.23,87.46
2025-01-20 11:30:00,25.33,77.12,87.2
2025-01-20 12:00:00,23.58,74.81,86.87
2025-01-20 12:30:00,23.52,75.45,86.63
2025-01-20 13:00:00,22.81,74.43,86.13
2025-01-20 13:30:00,21.52,74.89,85.98
2025-01-20 14:00:00,19.56,79.8,85.62
2025-01-20 14:30:00,20.58,82.37,85.19
2025-01-20 15:00:00,20.08,83.24,85.03
2025-01-20 15:30:00,20.92,86.59,84.77
2025-01-20 16:00:00,18.58,82.95,84.6
2025-01-20 16:30:00,20.54,85.5,84.15
2025-01-20 17:00:00,19.09,83.13,83.83
2025-01-20 17:30:00,18.89,85.63,83.57
2025-01-20 18:00:00,17.94,86.89,83.3
2025-01-20 18:30:00,18.4,90.66,82.87
2025-01-20 19:00:00,20.02,81.74,82.44
2025-01-20 19:30:00,18.36,85.98,82.29
2025-01-20 20:00:00,19.15,77.1,81.96
2025-01-20 20:30:00,18.63,91.89,81.54
2025-01-20 21:00:00,19.22,83.36,81.26
2025-01-20 21:30:00,19.32,83.92,80.92
2025-01-20 22:00:00,19.97,81.47,80.64
2025-01-20 22:30:00,21.34,81.57,80.3
2025-01-20 23:00:00,22.65,81.86,79.87
2025-01-20 23:30:00,22.82,81.4,79.6
2025-01-21 00:00:00,25.82,74.03,79.41
2025-01-21 00:30:00,22.97,77.94,79.29
2025-01-21 01:00:00,25.67,76.43,79.1
2025-01-21 01:30:00,25.46,69.66,78.93
2025-01-21 02:00:00,26.62,66.0,78.81
2025-01-21 02:30:00,24.66,79.85,78.56
2025-01-21 03:00:00,28.26,62.97,78.44
2025-01-21 03:30:00,29.6,69.49,77.99
2025-01-21 04:00:00,29.34,60.32,77.63
2025-01-21 04:30:00,28.83,64.68,77.46
2025-01-21 05:00:00,29.84,60.14,77.26
2025-01-21 05:30:00,30.58,55.53,90.0
2025-01-21 06:00:00,29.11,70.09,89.7
2025-01-21 06:30:00,30.09,64.35,89.31
2025-01-21 07:00:00,28.68,63.94,89.17
2025-01-21 07:30:00,30.29,65.54,88.85
2025-01-21 08:00:00,28.48,62.11,88.44
2025-01-21 08:30:00,29.6,62.76,88.01
2025-01-21 09:00:00,27.02,63.85,87.52
2025-01-21 09:30:00,27.76,70.7,87.13
2025-01-21 10:00:00,27.96,67.93,86.71
2025-01-21 10:30:00,27.13,67.65,86.55
2025-01-21 11:00:00,23.78,78.74,86.24
2025-01-21 11:30:00,25.87,68.77,85.98
2025-01-21 12:00:00,25.09,69.3,85.69
2025-01-21 12:30:00,24.91,67.97,85.36
2025-01-21 13:00:00,24.5,69.92,85.03
2025-01-21 13:30:00,23.41,74.31,84.7
2025-01-21 14:00:00,21.49,85.35,84.28
2025-01-21 14:30:00,20.79,88.74,84.13
2025-01-21 15:00:00,21.2,76.17,83.82
2025-01-21 15:30:00,19.76,82.8,83.61
2025-01-21 16:00:00,18.86,84.21,83.13
2025-01-21 16:30:00,18.09,86.63,82.78
2025-01-21 17:00:00,18.67,78.13,82.32
2025-01-21 17:30:00,18.95,85.65,81.98
2025-01-21 18:00:00,19.25,83.19,81.51
2025-01-21 18:30:00,17.54,85.55,81.33
2025-01-21 19:00:00,18.62,80.25,80.99
2025-01-21 19:30:00,17.62,88.35,80.85
2025-01-21 20:00:00,17.61,88.06,80.64
2025-01-21 20:30:00,19.87,86.8,80.22
2025-01-21 21:00:00,19.67,86.66,79.89
2025-01-21 21:30:00,20.14,83.31,79.39
2025-01-21 22:00:00,21.52,78.87,79.27
2025-01-21 22:30:00,20.78,82.8,79.08
2025-01-21 23:00:00,22.45,81.56,78.71
2025-01-21 23:30:00,23.08,79.2,78.48
2025-01-22 00:00:00,24.45,74.67,78.26
2025-01-22 00:30:00,24.61,76.95,77.77
2025-01-22 01:00:00,25.86,68.82,77.38
2025-01-22 01:30:00,25.57,67.48,77.16
2025-01-22 02:00:00,28.03,69.23,76.97
2025-01-22 02:30:00,26.33,68.42,76.56
2025-01-22 03:00:00,29.32,62.29,76.1
2025-01-22 03:30:00,27.04,65.46,75.98
2025-01-22 04:00:00,28.96,63.71,75.75
2025-01-22 04:30:00,28.89,67.36,75.31
2025-01-22 05:00:00,29.34,65.58,74.93
2025-01-22 05:30:00,28.89,68.91,74.63
2025-01-22 06:00:00,29.16,64.76,74.41
2025-01-22 06:30:00,29.9,64.23,74.05
2025-01-22 07:00:00,30.45,60.82,73.9
2025-01-22 07:30:00,30.47,65.51,73.7
2025-01-22 08:00:00,29.03,70.35,73.26
2025-01-22 08:30:00,29.47,63.06,72.94
2025-01-22 09:00:00,28.32,71.79,72.6
2025-01-22 09:30:00,28.55,67.04,72.22
2025-01-22 10:00:00,27.38,71.06,71.84
2025-01-22 10:30:00,27.29,70.25,71.69
2025-01-22 11:00:00,25.61,72.34,71.34
2025-01-22 11:30:00,26.35,68.11,71.08
2025-01-22 12:00:00,24.02,74.17,70.59
2025-01-22 12:30:00,22.91,73.43,70.28
2025-01-22 13:00:00,22.46,81.23,69.98
2025-01-22 13:30:00,22.62,76.08,69.64
2025-01-22 14:00:00,22.12,77.62,69.46
2025-01-22 14:30:00,20.2,88.07,69.18
2025-01-22 15:00:00,19.82,88.3,68.95
2025-01-22 15:30:00,19.76,83.55,68.48
2025-01-22 16:00:00,17.68,86.42,68.38
2025-01-22 16:30:00,19.19,86.66,68.21
2025-01-22 17:00:00,18.32,85.49,67.74
2025-01-22 17:30:00,18.23,83.41,67.5
2025-01-22 18:00:00,19.16,87.09,67.36
2025-01-22 18:30:00,17.91,85.81,66.94
2025-01-22 19:00:00,19.73,81.73,66.64
2025-01-22 19:30:00,18.03,91.44,66.14
2025-01-22 20:00:00,19.0,80.12,65.64
2025-01-22 20:30:00,19.03,83.24,84.44
2025-01-22 21:00:00,20.29,80.76,84.21
2025-01-22 21:30:00,19.13,82.46,84.08
2025-01-22 22:00:00,19.58,85.25,83.81
2025-01-22 22:30:00,19.34,84.06,83.67
2025-01-22 23:00:00,22.33,77.37,83.45
2025-01-22 23:30:00,22.82,75.71,83.3
2025-01-23 00:00:00,24.14,78.62,83.17
2025-01-23 00:30:00,24.47,72.82,83.0
2025-01-23 01:00:00,25.56,70.9,82.59
2025-01-23 01:30:00,25.42,72.79,82.38
2025-01-23 02:00:00,25.89,66.42,82.06
2025-01-23 02:30:00,26.29,71.97,81.84
2025-01-23 03:00:00,28.77,67.9,81.48
2025-01-23 03:30:00,27.56,68.18,81.23
2025-01-23 04:00:00,28.89,64.85,81.06
2025-01-23 04:30:00,28.88,66.06,80.57
2025-01-23 05:00:00,29.26,68.0,80.22
2025-01-23 05:30:00,30.74,62.96,80.09
2025-01-23 06:00:00,30.83,57.07,79.85
2025-01-23 06:30:00,30.99,62.16,79.6
2025-01-23 07:00:00,29.3,62.26,79.38
2025-01-23 07:30:00,31.08,63.32,79.13
2025-01-23 08:00:00,29.08,60.55,78.71
2025-01-23 08:30:00,30.23,59.21,78.6
2025-01-23 09:00:00,27.95,66.65,78.26
2025-01-23 09:30:00,27.66,67.09,78.1
2025-01-23 10:00:00,26.99,68.36,77.95
2025-01-23 10:30:00,27.26,73.45,77.5
2025-01-23 11:00:00,24.44,74.59,77.33
2025-01-23 11:30:00,24.68,69.22,76.93
2025-01-23 12:00:00,24.76,74.21,76.81
2025-01-23 12:30:00,22.77,76.86,76.41
2025-01-23 13:00:00,20.97,78.38,75.93
2025-01-23 13:30:00,20.69,81.13,75.47
2025-01-23 14:00:00,21.55,81.64,75.23
2025-01-23 14:30:00,20.69,84.63,74.81
2025-01-23 15:00:00,20.87,83.39,74.39
2025-01-23 15:30:00,19.31,83.98,74.13
2025-01-23 16:00:00,20.1,81.84,73.89
2025-01-23 16:30:00,19.27,82.24,73.57
2025-01-23 17:00:00,19.01,82.44,73.28
2025-01-23 17:30:00,18.13,88.38,72.99
2025-01-23 18:00:00,19.48,84.7,72.79
2025-01-23 18:30:00,17.79,86.41,72.69
2025-01-23 19:00:00,18.97,86.44,72.37
2025-01-23 19:30:00,18.74,90.1,71.98
2025-01-23 20:00:00,18.85,86.46,71.74
2025-01-23 20:30:00,18.52,83.63,71.31
2025-01-23 21:00:00,19.28,77.27,70.87
2025-01-23 21:30:00,20.19,83.91,70.7
2025-01-23 22:00:00,21.41,77.67,70.39
2025-01-23 22:30:00,20.54,80.09,70.27
2025-01-23 23:00:00,23.34,76.88,69.9
2025-01-23 23:30:00,22.49,80.33,69.7
2025-01-24 00:00:00,23.51,77.06,69.48
2025-01-24 00:30:00,25.61,75.65,69.31
2025-01-24 01:00:00,25.83,71.6,68.92
2025-01-24 01:30:00,25.96,75.43,68.74
2025-01-24 02:00:00,28.09,71.74,68.44
2025-01-24 02:30:00,27.19,62.37,68.26
2025-01-24 03:00:00,29.78,61.11,67.98
2025-01-24 03:30:00,26.66,71.93,67.51
2025-01-24 04:00:00,27.54,68.0,67.12
2025-01-24 04:30:00,27.53,66.97,87.18
2025-01-24 05:00:00,29.71,68.69,87.05
